params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.712989999999991,100,-0.06051470097020463,-0.06289516789516789,-0.118,0.03666666666666664,0.03255945431312817
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.449192999999923,100,-0.11085260170382845,-0.12168989547038327,-0.25,0.03666666666666664,0.05781561217014912
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",3.3220550000000912,100,-0.15593853209936906,-0.15625,-0.27999999999999997,0.032258064516129004,0.05164282555644623
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",3.0457719999999426,100,-0.1726224076465333,-0.16923076923076924,-0.27999999999999997,-0.004651162790697658,0.04215496381258292
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",34.1913790000001,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",13.36254400000007,100,-0.06839260471908969,-0.07595287237702097,-0.11475409836065571,0.0025000000000000022,0.025243880696093738
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",12.216402000000016,100,-0.07371310436497665,-0.08061368209255532,-0.11323529411764703,0.02058823529411764,0.025122091769714434
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",12.208527000000004,100,-0.06261630356120688,-0.06845967216995087,-0.10714285714285714,0.05185185185185183,0.024009432299102896
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",11.350355000000036,100,-0.05162927961070357,-0.05518991877687528,-0.1176470588235294,0.06399999999999999,0.03896676819374873
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",9.386228999999958,100,-0.05100628365657785,-0.05542951671983928,-0.12571428571428572,0.05185185185185183,0.027987743608001093
